#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
10,Mon Aug 31 14:42:11 EDT 2020,59,4,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest1+ PopTest2 SizeTest0 , ,InsertTest0 InsertTest1 InsertTest2 InsertTest3 PopTest0 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
11,Mon Aug 31 14:43:58 EDT 2020,59,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest1 PopTest2 SizeTest0 , ,InsertTest0 InsertTest1 InsertTest2 InsertTest3 PopTest0 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
12,Mon Aug 31 14:44:47 EDT 2020,14,-45,Assignment1Suite,EmptyFullTest0 PeekTest2 PopTest2 SizeTest0 , ,EmptyFullTest1- EmptyFullTest2- EmptyFullTest3- EmptyFullTest4- EmptyFullTest5- EmptyFullTest6- EmptyFullTest7- InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0- PeekTest1- PeekTest3- PeekTest4- PopTest0 PopTest1- PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
13,Mon Aug 31 14:49:17 EDT 2020,59,45,Assignment1Suite,EmptyFullTest0 EmptyFullTest1+ EmptyFullTest2+ EmptyFullTest3+ EmptyFullTest4+ EmptyFullTest5+ EmptyFullTest6+ EmptyFullTest7+ PeekTest0+ PeekTest1+ PeekTest2 PeekTest3+ PeekTest4+ PopTest1+ PopTest2 SizeTest0 , ,InsertTest0 InsertTest1 InsertTest2 InsertTest3 PopTest0 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
14,Mon Aug 31 14:51:04 EDT 2020,59,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest1 PopTest2 SizeTest0 , ,InsertTest0 InsertTest1 InsertTest2 InsertTest3 PopTest0 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
15,Mon Aug 31 14:53:01 EDT 2020,40,-19,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest7 PeekTest0 PeekTest2 PeekTest3 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest4- EmptyFullTest5- EmptyFullTest6- InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest1- PeekTest4- PopTest0 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
16,Mon Aug 31 14:53:13 EDT 2020,40,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest7 PeekTest0 PeekTest2 PeekTest3 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest1 PeekTest4 PopTest0 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
17,Mon Aug 31 14:57:19 EDT 2020,0,-40,Assignment1Suite, , ,EmptyFullTest0- EmptyFullTest1- EmptyFullTest2- EmptyFullTest3- EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7- InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0- PeekTest1 PeekTest2- PeekTest3- PeekTest4 PopTest0 PopTest1- PopTest2- PopTest3 SizeTest0- SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
18,Mon Aug 31 14:58:00 EDT 2020,25,25,Assignment1Suite,EmptyFullTest1+ EmptyFullTest3+ EmptyFullTest6+ PeekTest0+ PeekTest1+ PeekTest4+ PopTest1+ , ,EmptyFullTest0 EmptyFullTest2 EmptyFullTest4 EmptyFullTest5 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest2 PeekTest3 PopTest0 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
19,Mon Aug 31 14:58:58 EDT 2020,25,0,Assignment1Suite,EmptyFullTest1 EmptyFullTest3 EmptyFullTest6 PeekTest0 PeekTest1 PeekTest4 PopTest1 , ,EmptyFullTest0 EmptyFullTest2 EmptyFullTest4 EmptyFullTest5 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest2 PeekTest3 PopTest0 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
20,Mon Aug 31 14:59:21 EDT 2020,25,0,Assignment1Suite,EmptyFullTest1 EmptyFullTest3 EmptyFullTest6 PeekTest0 PeekTest1 PeekTest4 PopTest1 , ,EmptyFullTest0 EmptyFullTest2 EmptyFullTest4 EmptyFullTest5 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest2 PeekTest3 PopTest0 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
21,Mon Aug 31 14:59:52 EDT 2020,25,0,Assignment1Suite,EmptyFullTest1 EmptyFullTest3 EmptyFullTest6 PeekTest0 PeekTest1 PeekTest4 PopTest1 , ,EmptyFullTest0 EmptyFullTest2 EmptyFullTest4 EmptyFullTest5 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest2 PeekTest3 PopTest0 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
22,Mon Aug 31 15:00:16 EDT 2020,59,34,Assignment1Suite,EmptyFullTest0+ EmptyFullTest1 EmptyFullTest2+ EmptyFullTest3 EmptyFullTest4+ EmptyFullTest5+ EmptyFullTest6 EmptyFullTest7+ PeekTest0 PeekTest1 PeekTest2+ PeekTest3+ PeekTest4 PopTest1 PopTest2+ SizeTest0+ , ,InsertTest0 InsertTest1 InsertTest2 InsertTest3 PopTest0 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
23,Mon Aug 31 15:03:25 EDT 2020,59,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest1 PopTest2 SizeTest0 , ,InsertTest0 InsertTest1 InsertTest2 InsertTest3 PopTest0 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
24,Mon Aug 31 15:14:36 EDT 2020,59,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest1 PopTest2 SizeTest0 , ,InsertTest0 InsertTest1 InsertTest2 InsertTest3 PopTest0 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
25,Mon Aug 31 15:17:30 EDT 2020,48,-11,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 PeekTest0 PeekTest1 PeekTest2 PeekTest4 PopTest1 PopTest2 SizeTest0 , ,EmptyFullTest2- EmptyFullTest7- InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest3- PopTest0 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
26,Mon Aug 31 15:19:13 EDT 2020,14,-34,Assignment1Suite,EmptyFullTest0 PeekTest2 PopTest2 SizeTest0 , ,EmptyFullTest1- EmptyFullTest2 EmptyFullTest3- EmptyFullTest4- EmptyFullTest5- EmptyFullTest6- EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0- PeekTest1- PeekTest3 PeekTest4- PopTest0 PopTest1- PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
27,Mon Aug 31 15:19:42 EDT 2020,51,37,Assignment1Suite,EmptyFullTest0 EmptyFullTest1+ EmptyFullTest2+ EmptyFullTest3+ EmptyFullTest4+ EmptyFullTest5+ EmptyFullTest6+ EmptyFullTest7+ PeekTest1+ PeekTest2 PeekTest3+ PeekTest4+ PopTest2 SizeTest0 , ,InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PopTest0 PopTest1 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
28,Mon Aug 31 15:24:32 EDT 2020,55,4,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 PeekTest0+ PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest2 SizeTest0 , ,InsertTest0 InsertTest1 InsertTest2 InsertTest3 PopTest0 PopTest1 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
29,Mon Aug 31 15:26:47 EDT 2020,59,4,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest1+ PopTest2 SizeTest0 , ,InsertTest0 InsertTest1 InsertTest2 InsertTest3 PopTest0 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
30,Mon Aug 31 15:29:16 EDT 2020,59,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest1 PopTest2 SizeTest0 , ,InsertTest0 InsertTest1 InsertTest2 InsertTest3 PopTest0 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
31,Mon Aug 31 15:29:38 EDT 2020,55,-4,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest2 SizeTest0 , ,InsertTest0 InsertTest1 InsertTest2 InsertTest3 PopTest0 PopTest1- PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
32,Mon Aug 31 15:34:09 EDT 2020,33,-22,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 PeekTest0 PeekTest1 PeekTest2 PeekTest4 , ,EmptyFullTest2- EmptyFullTest6- EmptyFullTest7- InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest3- PopTest0 PopTest1 PopTest2- PopTest3 SizeTest0- SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
33,Mon Aug 31 15:34:23 EDT 2020,40,7,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 PeekTest0 PeekTest1 PeekTest2 PeekTest4 PopTest2+ SizeTest0+ , ,EmptyFullTest2 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest3 PopTest0 PopTest1 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
34,Mon Aug 31 15:34:39 EDT 2020,40,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 PeekTest0 PeekTest1 PeekTest2 PeekTest4 PopTest2 SizeTest0 , ,EmptyFullTest2 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest3 PopTest0 PopTest1 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
35,Mon Aug 31 15:36:12 EDT 2020,22,-18,Assignment1Suite,EmptyFullTest1 EmptyFullTest3 EmptyFullTest6+ PeekTest0 PeekTest1 PeekTest4 , ,EmptyFullTest0- EmptyFullTest2 EmptyFullTest4- EmptyFullTest5- EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest2- PeekTest3 PopTest0 PopTest1 PopTest2- PopTest3 SizeTest0- SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
36,Mon Aug 31 15:41:52 EDT 2020,44,22,Assignment1Suite,EmptyFullTest0+ EmptyFullTest1 EmptyFullTest3 EmptyFullTest4+ EmptyFullTest5+ EmptyFullTest6 PeekTest0 PeekTest1 PeekTest2+ PeekTest4 PopTest2+ SizeTest0+ , ,EmptyFullTest2 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest3 PopTest0 PopTest1 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
37,Mon Aug 31 15:42:08 EDT 2020,44,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 PeekTest0 PeekTest1 PeekTest2 PeekTest4 PopTest2 SizeTest0 , ,EmptyFullTest2 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest3 PopTest0 PopTest1 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
38,Mon Aug 31 15:43:29 EDT 2020,48,4,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 PeekTest0 PeekTest1 PeekTest2 PeekTest4 PopTest1+ PopTest2 SizeTest0 , ,EmptyFullTest2 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest3 PopTest0 PopTest3 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,
39,Mon Aug 31 15:44:28 EDT 2020,100,52,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2+ EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7+ InsertTest0+ InsertTest1+ InsertTest2+ InsertTest3+ PeekTest0 PeekTest1 PeekTest2 PeekTest3+ PeekTest4 PopTest0+ PopTest1 PopTest2 PopTest3+ SizeTest0 SizeTest1+ SizeTest2+ SizeTest3+ SizeTest4+ SizeTest5+ , , , ,
40,Mon Aug 31 15:52:55 EDT 2020,74,-26,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 InsertTest2 PeekTest0 PeekTest1 PeekTest2 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , ,EmptyFullTest2- EmptyFullTest7- InsertTest0- InsertTest1- InsertTest3- PeekTest3- SizeTest1- , ,
41,Mon Aug 31 15:53:14 EDT 2020,100,26,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2+ EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7+ InsertTest0+ InsertTest1+ InsertTest2 InsertTest3+ PeekTest0 PeekTest1 PeekTest2 PeekTest3+ PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1+ SizeTest2 SizeTest3 SizeTest4 SizeTest5 , , , ,
42,Mon Aug 31 16:09:03 EDT 2020,100,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , , , ,
43,Mon Aug 31 16:20:38 EDT 2020,100,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , , , ,
44,Mon Aug 31 16:24:06 EDT 2020,100,0,Assignment1Suite,EmptyFullTest0 EmptyFullTest1 EmptyFullTest2 EmptyFullTest3 EmptyFullTest4 EmptyFullTest5 EmptyFullTest6 EmptyFullTest7 InsertTest0 InsertTest1 InsertTest2 InsertTest3 PeekTest0 PeekTest1 PeekTest2 PeekTest3 PeekTest4 PopTest0 PopTest1 PopTest2 PopTest3 SizeTest0 SizeTest1 SizeTest2 SizeTest3 SizeTest4 SizeTest5 , , , ,
