#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
10,Sat Oct 31 14:54:48 EDT 2020,70,-14,Assignment4Suite,CacheMapTest2+ CacheTest1 CacheTest3 CacheTest4 CacheTest7 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest11 HeapDelMinTest12 HeapDelMinTest13 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest0- CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0- CacheMapTest1- CacheMapTest3 CacheTest0- CacheTest2- CacheTest5- CacheTest6- CacheTest8 CacheTest9 , ,
11,Sat Oct 31 14:55:25 EDT 2020,95,25,Assignment4Suite,CacheHeapTest0+ CacheHeapTest3+ CacheMapTest0+ CacheMapTest1+ CacheMapTest2 CacheMapTest3+ CacheTest0+ CacheTest1 CacheTest2+ CacheTest3 CacheTest4 CacheTest5+ CacheTest6+ CacheTest7 CacheTest8+ CacheTest9+ HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest11 HeapDelMinTest12 HeapDelMinTest13 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , ,CacheHeapTest1 CacheHeapTest2 , ,
12,Sat Oct 31 15:18:14 EDT 2020,100,5,Assignment4Suite,CacheHeapTest0 CacheHeapTest1+ CacheHeapTest2+ CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest2 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest3 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest8 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest11 HeapDelMinTest12 HeapDelMinTest13 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , , , ,
13,Sat Oct 31 15:18:42 EDT 2020,100,0,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest2 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest3 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest8 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest11 HeapDelMinTest12 HeapDelMinTest13 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , , , ,
14,Sat Oct 31 15:25:48 EDT 2020,100,0,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest2 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest3 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest8 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest11 HeapDelMinTest12 HeapDelMinTest13 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , , , ,
15,Sun Nov 01 10:52:10 EST 2020,100,0,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest2 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest3 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest8 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest11 HeapDelMinTest12 HeapDelMinTest13 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , , , ,
16,Sun Nov 01 10:58:08 EST 2020,100,0,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest2 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest3 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest8 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest11 HeapDelMinTest12 HeapDelMinTest13 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , , , ,
17,Sun Nov 01 11:05:33 EST 2020,100,0,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest2 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest3 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest8 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest11 HeapDelMinTest12 HeapDelMinTest13 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , , , ,
18,Sun Nov 01 11:05:45 EST 2020,100,0,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest2 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest3 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest8 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest11 HeapDelMinTest12 HeapDelMinTest13 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , , , ,
19,Sun Nov 01 11:06:20 EST 2020,100,0,Assignment4Suite,CacheHeapTest0 CacheHeapTest1 CacheHeapTest2 CacheHeapTest3 CacheMapTest0 CacheMapTest1 CacheMapTest2 CacheMapTest3 CacheTest0 CacheTest1 CacheTest2 CacheTest3 CacheTest4 CacheTest5 CacheTest6 CacheTest7 CacheTest8 CacheTest9 HeapDelMinTest0 HeapDelMinTest1 HeapDelMinTest10 HeapDelMinTest11 HeapDelMinTest12 HeapDelMinTest13 HeapDelMinTest14 HeapDelMinTest2 HeapDelMinTest3 HeapDelMinTest4 HeapDelMinTest5 HeapDelMinTest6 HeapDelMinTest7 HeapDelMinTest8 HeapDelMinTest9 HeapIncDecEltTest0 HeapIncDecEltTest1 HeapIncDecEltTest2 HeapIncDecEltTest3 HeapIncDecEltTest4 HeapIncDecEltTest5 HeapInsertTest0 HeapInsertTest1 HeapInsertTest2 HeapInsertTest3 HeapInsertTest4 , , , ,
